AverageTemperature,City,Country,Year,Month
25.24,0.0,1.0,1953.0,2.0
25.363,0.0,1.0,1953.0,3.0
25.573,0.0,1.0,1953.0,4.0
26.559,0.0,1.0,1953.0,5.0
27.614,0.0,1.0,1953.0,6.0
27.835,0.0,1.0,1953.0,7.0
28.305,0.0,1.0,1953.0,8.0
27.477,0.0,1.0,1953.0,9.0
27.18,0.0,1.0,1953.0,10.0
26.43,0.0,1.0,1953.0,11.0
26.051,0.0,1.0,1953.0,12.0
25.8,0.0,1.0,1954.0,1.0
25.598,0.0,1.0,1954.0,2.0
25.06,0.0,1.0,1954.0,3.0
25.255,0.0,1.0,1954.0,4.0
26.135,0.0,1.0,1954.0,5.0
26.962,0.0,1.0,1954.0,6.0
27.123,0.0,1.0,1954.0,7.0
27.437,0.0,1.0,1954.0,8.0
26.848,0.0,1.0,1954.0,9.0
26.507,0.0,1.0,1954.0,10.0
26.321,0.0,1.0,1954.0,11.0
25.214,0.0,1.0,1954.0,12.0
24.584,0.0,1.0,1955.0,1.0
23.971,0.0,1.0,1955.0,2.0
24.834,0.0,1.0,1955.0,3.0
25.016,0.0,1.0,1955.0,4.0
26.695,0.0,1.0,1955.0,5.0
27.412,0.0,1.0,1955.0,6.0
26.385,0.0,1.0,1955.0,7.0
27.1,0.0,1.0,1955.0,8.0
25.912,0.0,1.0,1955.0,9.0
26.111,0.0,1.0,1955.0,10.0
26.701,0.0,1.0,1955.0,11.0
24.98,0.0,1.0,1955.0,12.0
23.66,0.0,1.0,1956.0,1.0
24.457,0.0,1.0,1956.0,2.0
24.414,0.0,1.0,1956.0,3.0
24.985,0.0,1.0,1956.0,4.0
26.241,0.0,1.0,1956.0,5.0
26.39,0.0,1.0,1956.0,6.0
27.136,0.0,1.0,1956.0,7.0
27.594,0.0,1.0,1956.0,8.0
26.647,0.0,1.0,1956.0,9.0
27.097,0.0,1.0,1956.0,10.0
26.734,0.0,1.0,1956.0,11.0
25.869,0.0,1.0,1956.0,12.0
25.599,0.0,1.0,1957.0,1.0
25.441,0.0,1.0,1957.0,2.0
24.195,0.0,1.0,1957.0,3.0
24.977,0.0,1.0,1957.0,4.0
26.758,0.0,1.0,1957.0,5.0
27.965,0.0,1.0,1957.0,6.0
28.101,0.0,1.0,1957.0,7.0
28.166,0.0,1.0,1957.0,8.0
27.198,0.0,1.0,1957.0,9.0
27.309,0.0,1.0,1957.0,10.0
27.928,0.0,1.0,1957.0,11.0
26.344,0.0,1.0,1957.0,12.0
23.74,0.0,1.0,1958.0,1.0
24.113,0.0,1.0,1958.0,2.0
25.155,0.0,1.0,1958.0,3.0
25.766,0.0,1.0,1958.0,4.0
27.123,0.0,1.0,1958.0,5.0
27.915,0.0,1.0,1958.0,6.0
27.878,0.0,1.0,1958.0,7.0
27.782,0.0,1.0,1958.0,8.0
27.024,0.0,1.0,1958.0,9.0
27.493,0.0,1.0,1958.0,10.0
26.674,0.0,1.0,1958.0,11.0
26.423,0.0,1.0,1958.0,12.0
25.451,0.0,1.0,1959.0,1.0
25.904,0.0,1.0,1959.0,2.0
25.417,0.0,1.0,1959.0,3.0
25.788,0.0,1.0,1959.0,4.0
27.298,0.0,1.0,1959.0,5.0
27.25,0.0,1.0,1959.0,6.0
27.674,0.0,1.0,1959.0,7.0
27.61,0.0,1.0,1959.0,8.0
27.426,0.0,1.0,1959.0,9.0
27.0,0.0,1.0,1959.0,10.0
26.851,0.0,1.0,1959.0,11.0
25.614,0.0,1.0,1959.0,12.0
25.674,0.0,1.0,1960.0,1.0
23.89,0.0,1.0,1960.0,2.0
24.476,0.0,1.0,1960.0,3.0
24.221,0.0,1.0,1960.0,4.0
26.529,0.0,1.0,1960.0,5.0
27.957,0.0,1.0,1960.0,6.0
27.623,0.0,1.0,1960.0,7.0
27.785,0.0,1.0,1960.0,8.0
27.075,0.0,1.0,1960.0,9.0
27.358,0.0,1.0,1960.0,10.0
27.209,0.0,1.0,1960.0,11.0
26.035,0.0,1.0,1960.0,12.0
25.687,0.0,1.0,1961.0,1.0
24.722,0.0,1.0,1961.0,2.0
24.498,0.0,1.0,1961.0,3.0
25.109,0.0,1.0,1961.0,4.0
27.196,0.0,1.0,1961.0,5.0
27.302,0.0,1.0,1961.0,6.0
27.56,0.0,1.0,1961.0,7.0
28.055,0.0,1.0,1961.0,8.0
26.947,0.0,1.0,1961.0,9.0
27.817,0.0,1.0,1961.0,10.0
26.389,0.0,1.0,1961.0,11.0
25.573,0.0,1.0,1961.0,12.0
25.138,0.0,1.0,1962.0,1.0
25.097,0.0,1.0,1962.0,2.0
24.206,0.0,1.0,1962.0,3.0
24.725,0.0,1.0,1962.0,4.0
26.974,0.0,1.0,1962.0,5.0
27.68,0.0,1.0,1962.0,6.0
28.212,0.0,1.0,1962.0,7.0
28.103,0.0,1.0,1962.0,8.0
27.18,0.0,1.0,1962.0,9.0
27.415,0.0,1.0,1962.0,10.0
26.782,0.0,1.0,1962.0,11.0
26.342,0.0,1.0,1962.0,12.0
25.622,0.0,1.0,1963.0,1.0
24.138,0.0,1.0,1963.0,2.0
25.409,0.0,1.0,1963.0,3.0
25.67,0.0,1.0,1963.0,4.0
27.064,0.0,1.0,1963.0,5.0
27.818,0.0,1.0,1963.0,6.0
27.439,0.0,1.0,1963.0,7.0
28.038,0.0,1.0,1963.0,8.0
27.54,0.0,1.0,1963.0,9.0
27.276,0.0,1.0,1963.0,10.0
27.016,0.0,1.0,1963.0,11.0
26.322,0.0,1.0,1963.0,12.0
25.67,0.0,1.0,1964.0,1.0
25.181,0.0,1.0,1964.0,2.0
25.439,0.0,1.0,1964.0,3.0
25.784,0.0,1.0,1964.0,4.0
26.479,0.0,1.0,1964.0,5.0
26.804,0.0,1.0,1964.0,6.0
27.444,0.0,1.0,1964.0,7.0
27.692,0.0,1.0,1964.0,8.0
27.262,0.0,1.0,1964.0,9.0
26.878,0.0,1.0,1964.0,10.0
27.09,0.0,1.0,1964.0,11.0
25.291,0.0,1.0,1964.0,12.0
24.598,0.0,1.0,1965.0,1.0
24.035,0.0,1.0,1965.0,2.0
24.456,0.0,1.0,1965.0,3.0
25.407,0.0,1.0,1965.0,4.0
26.976,0.0,1.0,1965.0,5.0
27.668,0.0,1.0,1965.0,6.0
27.974,0.0,1.0,1965.0,7.0
27.433,0.0,1.0,1965.0,8.0
27.574,0.0,1.0,1965.0,9.0
26.99,0.0,1.0,1965.0,10.0
27.687,0.0,1.0,1965.0,11.0
26.564,0.0,1.0,1965.0,12.0
25.376,0.0,1.0,1966.0,1.0
25.373,0.0,1.0,1966.0,2.0
24.95,0.0,1.0,1966.0,3.0
24.502,0.0,1.0,1966.0,4.0
26.963,0.0,1.0,1966.0,5.0
27.638,0.0,1.0,1966.0,6.0
28.0,0.0,1.0,1966.0,7.0
27.681,0.0,1.0,1966.0,8.0
27.342,0.0,1.0,1966.0,9.0
26.795,0.0,1.0,1966.0,10.0
26.388,0.0,1.0,1966.0,11.0
25.376,0.0,1.0,1966.0,12.0
24.51,0.0,1.0,1967.0,1.0
24.281,0.0,1.0,1967.0,2.0
24.817,0.0,1.0,1967.0,3.0
25.207,0.0,1.0,1967.0,4.0
26.686,0.0,1.0,1967.0,5.0
27.402,0.0,1.0,1967.0,6.0
28.038,0.0,1.0,1967.0,7.0
27.591,0.0,1.0,1967.0,8.0
26.832,0.0,1.0,1967.0,9.0
26.88,0.0,1.0,1967.0,10.0
27.153,0.0,1.0,1967.0,11.0
25.984,0.0,1.0,1967.0,12.0
25.406,0.0,1.0,1968.0,1.0
23.904,0.0,1.0,1968.0,2.0
23.423,0.0,1.0,1968.0,3.0
24.726,0.0,1.0,1968.0,4.0
25.948,0.0,1.0,1968.0,5.0
26.503,0.0,1.0,1968.0,6.0
27.613,0.0,1.0,1968.0,7.0
27.931,0.0,1.0,1968.0,8.0
27.412,0.0,1.0,1968.0,9.0
27.177,0.0,1.0,1968.0,10.0
26.76,0.0,1.0,1968.0,11.0
26.379,0.0,1.0,1968.0,12.0
25.339,0.0,1.0,1969.0,1.0
25.416,0.0,1.0,1969.0,2.0
25.314,0.0,1.0,1969.0,3.0
25.633,0.0,1.0,1969.0,4.0
27.098,0.0,1.0,1969.0,5.0
28.707,0.0,1.0,1969.0,6.0
28.262,0.0,1.0,1969.0,7.0
26.855,0.0,1.0,1969.0,8.0
27.166,0.0,1.0,1969.0,9.0
27.324,0.0,1.0,1969.0,10.0
27.261,0.0,1.0,1969.0,11.0
26.144,0.0,1.0,1969.0,12.0
25.035,0.0,1.0,1970.0,1.0
25.343,0.0,1.0,1970.0,2.0
24.447,0.0,1.0,1970.0,3.0
25.406,0.0,1.0,1970.0,4.0
26.396,0.0,1.0,1970.0,5.0
27.825,0.0,1.0,1970.0,6.0
27.414,0.0,1.0,1970.0,7.0
27.525,0.0,1.0,1970.0,8.0
26.827,0.0,1.0,1970.0,9.0
27.757,0.0,1.0,1970.0,10.0
26.362,0.0,1.0,1970.0,11.0
25.313,0.0,1.0,1970.0,12.0
24.878,0.0,1.0,1971.0,1.0
23.86,0.0,1.0,1971.0,2.0
24.63,0.0,1.0,1971.0,3.0
23.818,0.0,1.0,1971.0,4.0
26.026,0.0,1.0,1971.0,5.0
26.919,0.0,1.0,1971.0,6.0
27.475,0.0,1.0,1971.0,7.0
27.015,0.0,1.0,1971.0,8.0
26.72,0.0,1.0,1971.0,9.0
27.101,0.0,1.0,1971.0,10.0
26.843,0.0,1.0,1971.0,11.0
26.1,0.0,1.0,1971.0,12.0
25.255,0.0,1.0,1972.0,1.0
23.924,0.0,1.0,1972.0,2.0
24.508,0.0,1.0,1972.0,3.0
25.413,0.0,1.0,1972.0,4.0
27.226,0.0,1.0,1972.0,5.0
27.06,0.0,1.0,1972.0,6.0
27.992,0.0,1.0,1972.0,7.0
27.717,0.0,1.0,1972.0,8.0
27.593,0.0,1.0,1972.0,9.0
27.776,0.0,1.0,1972.0,10.0
28.127,0.0,1.0,1972.0,11.0
26.624,0.0,1.0,1972.0,12.0
25.687,0.0,1.0,1973.0,1.0
25.754,0.0,1.0,1973.0,2.0
25.124,0.0,1.0,1973.0,3.0
25.49,0.0,1.0,1973.0,4.0
26.755,0.0,1.0,1973.0,5.0
27.15,0.0,1.0,1973.0,6.0
27.403,0.0,1.0,1973.0,7.0
27.173,0.0,1.0,1973.0,8.0
26.669,0.0,1.0,1973.0,9.0
26.553,0.0,1.0,1973.0,10.0
26.593,0.0,1.0,1973.0,11.0
24.825,0.0,1.0,1973.0,12.0
25.121,0.0,1.0,1974.0,1.0
24.601,0.0,1.0,1974.0,2.0
24.504,0.0,1.0,1974.0,3.0
25.191,0.0,1.0,1974.0,4.0
25.697,0.0,1.0,1974.0,5.0
26.37,0.0,1.0,1974.0,6.0
26.662,0.0,1.0,1974.0,7.0
27.422,0.0,1.0,1974.0,8.0
26.541,0.0,1.0,1974.0,9.0
26.802,0.0,1.0,1974.0,10.0
26.609,0.0,1.0,1974.0,11.0
25.937,0.0,1.0,1974.0,12.0
24.981,0.0,1.0,1975.0,1.0
24.964,0.0,1.0,1975.0,2.0
24.86,0.0,1.0,1975.0,3.0
25.401,0.0,1.0,1975.0,4.0
26.515,0.0,1.0,1975.0,5.0
26.687,0.0,1.0,1975.0,6.0
26.464,0.0,1.0,1975.0,7.0
27.186,0.0,1.0,1975.0,8.0
26.323,0.0,1.0,1975.0,9.0
26.536,0.0,1.0,1975.0,10.0
26.748,0.0,1.0,1975.0,11.0
25.387,0.0,1.0,1975.0,12.0
24.925,0.0,1.0,1976.0,1.0
24.264,0.0,1.0,1976.0,2.0
24.265,0.0,1.0,1976.0,3.0
24.998,0.0,1.0,1976.0,4.0
26.94,0.0,1.0,1976.0,5.0
27.461,0.0,1.0,1976.0,6.0
27.876,0.0,1.0,1976.0,7.0
27.845,0.0,1.0,1976.0,8.0
27.86,0.0,1.0,1976.0,9.0
27.073,0.0,1.0,1976.0,10.0
26.357,0.0,1.0,1976.0,11.0
26.518,0.0,1.0,1976.0,12.0
25.569,0.0,1.0,1977.0,1.0
25.129,0.0,1.0,1977.0,2.0
24.972,0.0,1.0,1977.0,3.0
24.828,0.0,1.0,1977.0,4.0
26.545,0.0,1.0,1977.0,5.0
27.621,0.0,1.0,1977.0,6.0
28.249,0.0,1.0,1977.0,7.0
27.873,0.0,1.0,1977.0,8.0
27.676,0.0,1.0,1977.0,9.0
27.592,0.0,1.0,1977.0,10.0
26.998,0.0,1.0,1977.0,11.0
26.106,0.0,1.0,1977.0,12.0
25.38,0.0,1.0,1978.0,1.0
24.797,0.0,1.0,1978.0,2.0
24.814,0.0,1.0,1978.0,3.0
25.669,0.0,1.0,1978.0,4.0
26.002,0.0,1.0,1978.0,5.0
27.232,0.0,1.0,1978.0,6.0
27.405,0.0,1.0,1978.0,7.0
27.694,0.0,1.0,1978.0,8.0
26.698,0.0,1.0,1978.0,9.0
26.792,0.0,1.0,1978.0,10.0
26.976,0.0,1.0,1978.0,11.0
26.388,0.0,1.0,1978.0,12.0
25.236,0.0,1.0,1979.0,1.0
25.303,0.0,1.0,1979.0,2.0
24.997,0.0,1.0,1979.0,3.0
25.146,0.0,1.0,1979.0,4.0
26.154,0.0,1.0,1979.0,5.0
27.41,0.0,1.0,1979.0,6.0
27.772,0.0,1.0,1979.0,7.0
27.677,0.0,1.0,1979.0,8.0
26.597,0.0,1.0,1979.0,9.0
27.061,0.0,1.0,1979.0,10.0
26.516,0.0,1.0,1979.0,11.0
26.628,0.0,1.0,1979.0,12.0
24.961,0.0,1.0,1980.0,1.0
25.081,0.0,1.0,1980.0,2.0
25.063,0.0,1.0,1980.0,3.0
25.92,0.0,1.0,1980.0,4.0
27.422,0.0,1.0,1980.0,5.0
28.489,0.0,1.0,1980.0,6.0
28.17,0.0,1.0,1980.0,7.0
27.173,0.0,1.0,1980.0,8.0
27.089,0.0,1.0,1980.0,9.0
27.569,0.0,1.0,1980.0,10.0
27.035,0.0,1.0,1980.0,11.0
26.284,0.0,1.0,1980.0,12.0
24.086,0.0,1.0,1981.0,1.0
24.761,0.0,1.0,1981.0,2.0
24.439,0.0,1.0,1981.0,3.0
25.248,0.0,1.0,1981.0,4.0
25.785,0.0,1.0,1981.0,5.0
26.401,0.0,1.0,1981.0,6.0
27.258,0.0,1.0,1981.0,7.0
27.057,0.0,1.0,1981.0,8.0
27.24,0.0,1.0,1981.0,9.0
27.067,0.0,1.0,1981.0,10.0
26.656,0.0,1.0,1981.0,11.0
26.137,0.0,1.0,1981.0,12.0
25.113,0.0,1.0,1982.0,1.0
25.42,0.0,1.0,1982.0,2.0
25.103,0.0,1.0,1982.0,3.0
26.482,0.0,1.0,1982.0,4.0
27.298,0.0,1.0,1982.0,5.0
27.916,0.0,1.0,1982.0,6.0
27.86,0.0,1.0,1982.0,7.0
28.519,0.0,1.0,1982.0,8.0
27.414,0.0,1.0,1982.0,9.0
26.974,0.0,1.0,1982.0,10.0
27.061,0.0,1.0,1982.0,11.0
25.904,0.0,1.0,1982.0,12.0
25.14,0.0,1.0,1983.0,1.0
23.751,0.0,1.0,1983.0,2.0
23.615,0.0,1.0,1983.0,3.0
24.596,0.0,1.0,1983.0,4.0
27.377,0.0,1.0,1983.0,5.0
28.487,0.0,1.0,1983.0,6.0
28.075,0.0,1.0,1983.0,7.0
28.328,0.0,1.0,1983.0,8.0
27.11,0.0,1.0,1983.0,9.0
27.291,0.0,1.0,1983.0,10.0
27.171,0.0,1.0,1983.0,11.0
26.274,0.0,1.0,1983.0,12.0
25.263,0.0,1.0,1984.0,1.0
24.68,0.0,1.0,1984.0,2.0
24.922,0.0,1.0,1984.0,3.0
25.212,0.0,1.0,1984.0,4.0
26.904,0.0,1.0,1984.0,5.0
27.121,0.0,1.0,1984.0,6.0
26.647,0.0,1.0,1984.0,7.0
26.896,0.0,1.0,1984.0,8.0
25.798,0.0,1.0,1984.0,9.0
27.304,0.0,1.0,1984.0,10.0
26.37,0.0,1.0,1984.0,11.0
25.709,0.0,1.0,1984.0,12.0
24.804,0.0,1.0,1985.0,1.0
23.957,0.0,1.0,1985.0,2.0
24.656,0.0,1.0,1985.0,3.0
24.049,0.0,1.0,1985.0,4.0
26.141,0.0,1.0,1985.0,5.0
27.303,0.0,1.0,1985.0,6.0
27.136,0.0,1.0,1985.0,7.0
27.334,0.0,1.0,1985.0,8.0
27.443,0.0,1.0,1985.0,9.0
27.322,0.0,1.0,1985.0,10.0
26.718,0.0,1.0,1985.0,11.0
26.232,0.0,1.0,1985.0,12.0
24.862,0.0,1.0,1986.0,1.0
24.635,0.0,1.0,1986.0,2.0
23.221,0.0,1.0,1986.0,3.0
24.948,0.0,1.0,1986.0,4.0
26.085,0.0,1.0,1986.0,5.0
26.811,0.0,1.0,1986.0,6.0
27.58,0.0,1.0,1986.0,7.0
27.809,0.0,1.0,1986.0,8.0
27.403,0.0,1.0,1986.0,9.0
27.184,0.0,1.0,1986.0,10.0
27.3,0.0,1.0,1986.0,11.0
26.694,0.0,1.0,1986.0,12.0
25.196,0.0,1.0,1987.0,1.0
25.17,0.0,1.0,1987.0,2.0
24.554,0.0,1.0,1987.0,3.0
25.18,0.0,1.0,1987.0,4.0
26.347,0.0,1.0,1987.0,5.0
28.125,0.0,1.0,1987.0,6.0
27.45,0.0,1.0,1987.0,7.0
27.894,0.0,1.0,1987.0,8.0
27.989,0.0,1.0,1987.0,9.0
27.684,0.0,1.0,1987.0,10.0
27.42,0.0,1.0,1987.0,11.0
26.793,0.0,1.0,1987.0,12.0
25.711,0.0,1.0,1988.0,1.0
25.365,0.0,1.0,1988.0,2.0
24.998,0.0,1.0,1988.0,3.0
25.133,0.0,1.0,1988.0,4.0
25.942,0.0,1.0,1988.0,5.0
26.637,0.0,1.0,1988.0,6.0
27.672,0.0,1.0,1988.0,7.0
27.125,0.0,1.0,1988.0,8.0
26.584,0.0,1.0,1988.0,9.0
27.332,0.0,1.0,1988.0,10.0
26.651,0.0,1.0,1988.0,11.0
26.0,0.0,1.0,1988.0,12.0
25.525,0.0,1.0,1989.0,1.0
25.141,0.0,1.0,1989.0,2.0
23.71,0.0,1.0,1989.0,3.0
24.148,0.0,1.0,1989.0,4.0
26.656,0.0,1.0,1989.0,5.0
27.504,0.0,1.0,1989.0,6.0
27.802,0.0,1.0,1989.0,7.0
27.463,0.0,1.0,1989.0,8.0
26.385,0.0,1.0,1989.0,9.0
26.951,0.0,1.0,1989.0,10.0
27.529,0.0,1.0,1989.0,11.0
25.779,0.0,1.0,1989.0,12.0
25.696,0.0,1.0,1990.0,1.0
25.249,0.0,1.0,1990.0,2.0
25.541,0.0,1.0,1990.0,3.0
26.414,0.0,1.0,1990.0,4.0
27.922,0.0,1.0,1990.0,5.0
27.775,0.0,1.0,1990.0,6.0
27.522,0.0,1.0,1990.0,7.0
28.041,0.0,1.0,1990.0,8.0
27.436,0.0,1.0,1990.0,9.0
27.446,0.0,1.0,1990.0,10.0
27.53,0.0,1.0,1990.0,11.0
26.489,0.0,1.0,1990.0,12.0
25.322,0.0,1.0,1991.0,1.0
25.693,0.0,1.0,1991.0,2.0
24.933,0.0,1.0,1991.0,3.0
25.268,0.0,1.0,1991.0,4.0
27.117,0.0,1.0,1991.0,5.0
27.656,0.0,1.0,1991.0,6.0
28.209,0.0,1.0,1991.0,7.0
28.208,0.0,1.0,1991.0,8.0
27.101,0.0,1.0,1991.0,9.0
27.006,0.0,1.0,1991.0,10.0
26.889,0.0,1.0,1991.0,11.0
26.424,0.0,1.0,1991.0,12.0
24.973,0.0,1.0,1992.0,1.0
23.774,0.0,1.0,1992.0,2.0
25.682,0.0,1.0,1992.0,3.0
25.859,0.0,1.0,1992.0,4.0
27.543,0.0,1.0,1992.0,5.0
28.387,0.0,1.0,1992.0,6.0
27.729,0.0,1.0,1992.0,7.0
27.723,0.0,1.0,1992.0,8.0
27.168,0.0,1.0,1992.0,9.0
26.695,0.0,1.0,1992.0,10.0
26.878,0.0,1.0,1992.0,11.0
26.409,0.0,1.0,1992.0,12.0
25.863,0.0,1.0,1993.0,1.0
25.38,0.0,1.0,1993.0,2.0
25.004,0.0,1.0,1993.0,3.0
24.646,0.0,1.0,1993.0,4.0
26.432,0.0,1.0,1993.0,5.0
27.718,0.0,1.0,1993.0,6.0
27.371,0.0,1.0,1993.0,7.0
27.59,0.0,1.0,1993.0,8.0
27.011,0.0,1.0,1993.0,9.0
27.756,0.0,1.0,1993.0,10.0
27.56,0.0,1.0,1993.0,11.0
26.36,0.0,1.0,1993.0,12.0
25.996,0.0,1.0,1994.0,1.0
25.795,0.0,1.0,1994.0,2.0
25.245,0.0,1.0,1994.0,3.0
25.046,0.0,1.0,1994.0,4.0
27.005,0.0,1.0,1994.0,5.0
27.963,0.0,1.0,1994.0,6.0
28.59,0.0,1.0,1994.0,7.0
27.545,0.0,1.0,1994.0,8.0
27.791,0.0,1.0,1994.0,9.0
27.566,0.0,1.0,1994.0,10.0
27.883,0.0,1.0,1994.0,11.0
27.389,0.0,1.0,1994.0,12.0
26.355,0.0,1.0,1995.0,1.0
26.338,0.0,1.0,1995.0,2.0
25.354,0.0,1.0,1995.0,3.0
25.04,0.0,1.0,1995.0,4.0
26.987,0.0,1.0,1995.0,5.0
27.976,0.0,1.0,1995.0,6.0
28.241,0.0,1.0,1995.0,7.0
27.34,0.0,1.0,1995.0,8.0
27.636,0.0,1.0,1995.0,9.0
27.576,0.0,1.0,1995.0,10.0
27.674,0.0,1.0,1995.0,11.0
26.312,0.0,1.0,1995.0,12.0
24.726,0.0,1.0,1996.0,1.0
24.938,0.0,1.0,1996.0,2.0
24.272,0.0,1.0,1996.0,3.0
24.722,0.0,1.0,1996.0,4.0
27.321,0.0,1.0,1996.0,5.0
27.211,0.0,1.0,1996.0,6.0
27.604,0.0,1.0,1996.0,7.0
27.37,0.0,1.0,1996.0,8.0
28.037,0.0,1.0,1996.0,9.0
27.163,0.0,1.0,1996.0,10.0
27.205,0.0,1.0,1996.0,11.0
26.245,0.0,1.0,1996.0,12.0
25.152,0.0,1.0,1997.0,1.0
25.591,0.0,1.0,1997.0,2.0
25.701,0.0,1.0,1997.0,3.0
25.405,0.0,1.0,1997.0,4.0
27.183,0.0,1.0,1997.0,5.0
28.173,0.0,1.0,1997.0,6.0
28.748,0.0,1.0,1997.0,7.0
28.749,0.0,1.0,1997.0,8.0
27.642,0.0,1.0,1997.0,9.0
26.923,0.0,1.0,1997.0,10.0
27.588,0.0,1.0,1997.0,11.0
26.558,0.0,1.0,1997.0,12.0
25.125,0.0,1.0,1998.0,1.0
24.414,0.0,1.0,1998.0,2.0
25.437,0.0,1.0,1998.0,3.0
25.667,0.0,1.0,1998.0,4.0
26.554,0.0,1.0,1998.0,5.0
28.958,0.0,1.0,1998.0,6.0
28.029,0.0,1.0,1998.0,7.0
28.307,0.0,1.0,1998.0,8.0
26.882,0.0,1.0,1998.0,9.0
27.839,0.0,1.0,1998.0,10.0
27.802,0.0,1.0,1998.0,11.0
26.67,0.0,1.0,1998.0,12.0
24.954,0.0,1.0,1999.0,1.0
25.304,0.0,1.0,1999.0,2.0
24.614,0.0,1.0,1999.0,3.0
24.877,0.0,1.0,1999.0,4.0
27.02,0.0,1.0,1999.0,5.0
27.729,0.0,1.0,1999.0,6.0
27.563,0.0,1.0,1999.0,7.0
27.469,0.0,1.0,1999.0,8.0
26.856,0.0,1.0,1999.0,9.0
26.641,0.0,1.0,1999.0,10.0
26.403,0.0,1.0,1999.0,11.0
24.892,0.0,1.0,1999.0,12.0
24.78,0.0,1.0,2000.0,1.0
25.123,0.0,1.0,2000.0,2.0
24.392,0.0,1.0,2000.0,3.0
24.742,0.0,1.0,2000.0,4.0
26.188,0.0,1.0,2000.0,5.0
27.215,0.0,1.0,2000.0,6.0
28.012,0.0,1.0,2000.0,7.0
27.698,0.0,1.0,2000.0,8.0
26.819,0.0,1.0,2000.0,9.0
27.62,0.0,1.0,2000.0,10.0
27.486,0.0,1.0,2000.0,11.0
26.434,0.0,1.0,2000.0,12.0
25.886,0.0,1.0,2001.0,1.0
25.863,0.0,1.0,2001.0,2.0
24.099,0.0,1.0,2001.0,3.0
24.615,0.0,1.0,2001.0,4.0
26.294,0.0,1.0,2001.0,5.0
27.598,0.0,1.0,2001.0,6.0
28.006,0.0,1.0,2001.0,7.0
28.487,0.0,1.0,2001.0,8.0
27.036,0.0,1.0,2001.0,9.0
27.734,0.0,1.0,2001.0,10.0
26.848,0.0,1.0,2001.0,11.0
26.314,0.0,1.0,2001.0,12.0
25.615,0.0,1.0,2002.0,1.0
25.944,0.0,1.0,2002.0,2.0
25.961,0.0,1.0,2002.0,3.0
26.366,0.0,1.0,2002.0,4.0
27.563,0.0,1.0,2002.0,5.0
27.548,0.0,1.0,2002.0,6.0
27.899,0.0,1.0,2002.0,7.0
28.012,0.0,1.0,2002.0,8.0
27.138,0.0,1.0,2002.0,9.0
27.96,0.0,1.0,2002.0,10.0
26.671,0.0,1.0,2002.0,11.0
26.278,0.0,1.0,2002.0,12.0
26.226,0.0,1.0,2003.0,1.0
25.758,0.0,1.0,2003.0,2.0
24.233,0.0,1.0,2003.0,3.0
26.064,0.0,1.0,2003.0,4.0
27.346,0.0,1.0,2003.0,5.0
27.063,0.0,1.0,2003.0,6.0
28.266,0.0,1.0,2003.0,7.0
27.958,0.0,1.0,2003.0,8.0
27.611,0.0,1.0,2003.0,9.0
27.661,0.0,1.0,2003.0,10.0
28.307,0.0,1.0,2003.0,11.0
26.163,0.0,1.0,2003.0,12.0
25.182,0.0,1.0,2004.0,1.0
25.214,0.0,1.0,2004.0,2.0
26.532,0.0,1.0,2004.0,3.0
25.996,0.0,1.0,2004.0,4.0
27.54,0.0,1.0,2004.0,5.0
27.798,0.0,1.0,2004.0,6.0
28.012,0.0,1.0,2004.0,7.0
28.405,0.0,1.0,2004.0,8.0
27.549,0.0,1.0,2004.0,9.0
27.59,0.0,1.0,2004.0,10.0
27.617,0.0,1.0,2004.0,11.0
26.375,0.0,1.0,2004.0,12.0
26.283,0.0,1.0,2005.0,1.0
26.287,0.0,1.0,2005.0,2.0
24.379,0.0,1.0,2005.0,3.0
26.225,0.0,1.0,2005.0,4.0
27.075,0.0,1.0,2005.0,5.0
27.962,0.0,1.0,2005.0,6.0
28.111,0.0,1.0,2005.0,7.0
27.938,0.0,1.0,2005.0,8.0
27.824,0.0,1.0,2005.0,9.0
26.987,0.0,1.0,2005.0,10.0
26.955,0.0,1.0,2005.0,11.0
26.269,0.0,1.0,2005.0,12.0
25.751,0.0,1.0,2006.0,1.0
25.571,0.0,1.0,2006.0,2.0
25.281,0.0,1.0,2006.0,3.0
25.882,0.0,1.0,2006.0,4.0
26.935,0.0,1.0,2006.0,5.0
27.691,0.0,1.0,2006.0,6.0
28.224,0.0,1.0,2006.0,7.0
28.302,0.0,1.0,2006.0,8.0
27.532,0.0,1.0,2006.0,9.0
27.561,0.0,1.0,2006.0,10.0
26.661,0.0,1.0,2006.0,11.0
26.033,0.0,1.0,2006.0,12.0
26.213,0.0,1.0,2007.0,1.0
25.487,0.0,1.0,2007.0,2.0
25.597,0.0,1.0,2007.0,3.0
25.719,0.0,1.0,2007.0,4.0
26.926,0.0,1.0,2007.0,5.0
28.255,0.0,1.0,2007.0,6.0
28.021,0.0,1.0,2007.0,7.0
27.524,0.0,1.0,2007.0,8.0
27.448,0.0,1.0,2007.0,9.0
27.268,0.0,1.0,2007.0,10.0
26.892,0.0,1.0,2007.0,11.0
25.965,0.0,1.0,2007.0,12.0
25.27,0.0,1.0,2008.0,1.0
24.475,0.0,1.0,2008.0,2.0
24.434,0.0,1.0,2008.0,3.0
25.753,0.0,1.0,2008.0,4.0
27.015,0.0,1.0,2008.0,5.0
27.512,0.0,1.0,2008.0,6.0
